,0
349,0.4903667696380396
350,1.4211852252247614
351,0.9805486214982696
352,0.5080804564247555
353,0.0803266086188648
354,0.37967343411489235
355,1.201254956356205
356,2.5224629219409014
357,0.3031153706583314
358,1.6353994460915862
359,0.5932081242317
360,0.4277050424071
361,1.1079268811113103
362,0.581358702408675
363,1.0741030608123294
364,0.6893373160026016
365,0.3226279374720582
366,1.0930531699425496
367,1.0867762796759945
368,0.4337303441953547
369,0.05556095874050925
370,1.7667097802615208
371,1.4459343004047134
372,0.8963978677360279
373,0.04406625734271188
374,0.07095075529326915
375,0.9280922638342531
376,0.7057638544420614
377,0.15467245745240862
378,1.3219074777538322
379,1.8903345872385824
380,0.1275758007695595
381,1.3903330721287939
382,0.4707398575284921
383,1.7254485020506123
384,0.8845631368931688
385,0.8768816700837659
386,1.556000986251994
387,1.7353732232283996
388,2.8445018047462276
389,1.1390588473607413
390,0.7261399147304278
391,1.2492653570154104
392,0.16338159887174983
393,1.0670230086713997
394,2.104144557677914
395,0.21519979106935508
396,0.2560321802810476
397,2.234328614988362
398,0.004230588488492475
399,0.2798319352190364
400,0.5218354209059914
401,0.6215138381720543
402,1.2133982163563655
403,2.5747496772473433
404,0.20026131112620585
405,0.6018019489582149
406,2.2222830946862016
407,0.12768977129370432
408,0.688906015095444
409,2.177155728000209
410,0.34621938903262506
411,0.9888846575993353
412,0.7384888990612318
413,0.17857032330523329
414,0.47182153223571327
415,0.5391628178531239
416,1.5671741113485342
417,0.9323579739675281
418,0.6709570092301876
419,1.232426765655311
420,0.4154281288576286
421,0.4127372682176968
422,1.1872452787815295
423,0.44298354604327805
424,1.6467888962455677
425,0.814153706492929
426,0.7092647838466907
427,0.864145752693624
428,0.5452467252756557
429,0.488728733899546
430,1.51387609561482
431,1.1529052596980105
432,0.5668919872009867
433,0.35365399141353204
434,2.0622122522367263
435,1.2445991483599232
436,1.3116013181442787
437,0.2238378545094309
438,0.17638009622780468
439,1.5243426212527358
440,1.7788999952634446
441,0.05383419138769716
442,0.6004051781554949
443,0.32323119809368417
444,1.1979624061938134
445,0.3920469008668992
446,0.9308491225634772
447,0.8524528760016199
448,0.5321495523014866
449,1.2628801064377682
450,0.35680942979597613
451,0.4986215426145876
452,0.7969002492182159
453,1.1584336273010212
454,0.20151544796965004
455,1.8051961614362837
456,1.7616979504433674
457,0.5127912826376699
458,0.15621180074399318
459,0.8978885305430517
460,0.720102644520929
461,0.08618079425287142
462,0.729472755112778
463,0.12259812990262423
464,1.4320389273360377
465,0.26266691338626136
466,0.21497800018600066
467,0.18076085071003672
468,0.516766491388491
469,1.403947213885139
470,1.8451670102671647
471,0.8729425674336848
472,0.37032774227980364
473,1.4244777644600144
474,2.268026517692591
475,0.048000942624618494
476,0.9544274354057902
477,1.7541654559118047
478,0.09697842845800517
479,0.043593944054960025
480,1.7643321095143907
481,0.7814011875576748
482,0.12171108812564951
483,0.16011753089835312
484,1.5490649969811052
485,1.1009511054442922
486,2.0420261561443556
487,0.7690010508220098
488,1.569352828343127
489,0.06484907017990729
490,0.9729600157084175
491,0.535102310211586
492,0.29911554445695937
493,0.4991046000244591
494,0.732755790658763
495,0.14429276112132094
496,1.7552464489871966
497,0.11369545406135276
498,0.16859530512862503
499,1.6232304223767224
500,1.1560672174533855
501,1.7799384514632048
502,1.6220777421204742
503,0.10144165520358606
504,0.0069433450716964275
505,0.5487481016007484
506,0.7659073711581761
507,0.03618541104707471
508,0.5618970988464452
509,0.38251238656231534
510,0.6143503546226812
511,0.3660732166807576
512,0.06873631383281488
513,0.2751915157808724
514,0.9081799479336168
515,0.4304491590860292
516,0.00653884539358264
517,0.3852277709689411
518,1.687046499742437
519,1.1122642858735494
520,0.7473182460265977
521,0.9025988246710313
522,0.3172101829761801
523,0.7032866096927604
524,0.3108445117604127
525,0.15565307531598666
526,0.993829236418564
527,0.6855044222437678
528,0.4509503622344191
529,1.5185031280704377
530,1.1717971838242374
531,1.0037693875840816
532,1.4764290580727464
533,0.1556493722983504
534,1.1137963452045716
535,1.5332542249213945
536,0.45566451000588976
537,0.5808354703323829
538,1.1178511799371527
539,0.5183226386766361
540,0.19951914440368357
541,0.6884203209047692
542,0.6171621763532975
543,1.0519919472018866
544,0.32063675791889523
545,0.3787797286095082
546,1.444813602088459
547,0.7161872552430305
548,0.19195880798261875
549,1.9420311612199452
550,0.6029036978318553
551,0.10633300039323658
552,1.1290730678663667
553,0.6813834746843872
554,1.442581027945622
555,1.9113900563499193
556,1.4213373438773704
557,1.4674966354164245
558,2.1636996154312595
559,0.7928193723338194
560,0.895046674483489
561,0.8796252237701567
562,1.889786405942861
563,0.767650111309265
564,0.5988143185768517
565,0.7432832850454216
566,0.04155052201927527
567,0.6087076520408841
568,0.10373485375095275
569,0.3702634939061591
570,0.7543896686588166
571,0.8210433105031215
572,0.5623350425039534
573,2.1885435599863836
574,0.14996712508950116
575,1.5620310159699515
576,1.5697181206506534
577,0.05630064037199434
578,0.22067025759961345
579,0.4260832635316673
580,1.2025935264995185
581,1.088796647981329
582,0.2568700002515354
583,0.3103893597143319
584,0.09326995566962205
585,0.5737456556431026
586,0.6949211343539715
587,0.059788366784344994
588,1.6893467840558218
589,1.1325161921733686
590,0.9727862021960895
591,0.5724389054109315
592,1.0072659827210906
593,0.6235877314770286
594,0.9062036889564998
595,0.5910663843550844
596,1.5823237133662251
597,1.2460442200508721
598,0.16294529205173977
599,1.3070300481688981
600,0.8925913610529702
601,0.6686313884308808
602,1.289422855857314
603,0.26589851424492117
604,2.6623200966679086
605,1.061943852622496
606,1.0516565170669225
607,0.5345765327333467
608,0.5311759959701133
609,1.1888448013385784
610,0.7450380442934373
611,1.4375241598623532
612,2.1373823874879387
613,1.4528442668829424
614,0.4924329776324279
615,0.008900228473255336
616,0.6682071799532272
617,1.9444981520131566
618,0.5224661875940357
619,0.28885532538894376
620,1.0734451285893007
621,1.5566281507512099
622,0.8165871709225987
623,0.6214620617032006
624,2.2755233143878826
625,2.522296765718255
626,0.8489566999047775
627,1.8114488572634924
628,0.05628330817297791
629,0.018245432986430946
630,0.3101758044563116
631,0.14033439713359258
632,1.170761043925568
633,0.5876101866699884
634,1.9395857629760498
635,0.7721017619398267
636,1.1909064450439026
637,1.5255932550594138
638,1.5656063883414326
639,0.30211187831622804
640,2.5134639626317683
641,0.8877273832921694
642,2.0875344352674263
643,0.8072204617175264
644,0.38433574758729405
645,0.16733488444757388
646,1.289351524877112
647,0.16895107709645474
648,0.2008141193163956
649,0.46570460186176693
650,2.0229556652977543
651,1.3522948462969122
652,1.0210641200111843
653,0.1254269916771803
654,0.13655901889701066
655,1.0364175502647153
656,0.2452242732682499
657,0.3052473052021916
658,0.3916628001757196
659,0.5981045660117199
660,1.018620806826253
661,1.1018158616431302
662,1.1380521634202054
663,0.31784922491267353
664,0.7146484831585409
665,0.5000234018957976
666,1.0861386506340798
667,1.3891541211391938
668,1.394945618153991
669,2.532652021687292
670,0.1494687044677677
671,0.6013145422194784
672,1.7147989449062473
673,0.2851211303934579
674,0.4343982165976159
675,1.2072240654402786
676,0.03803006018830032
677,1.1333117884072594
678,1.315091148405997
679,0.09460814308080932
680,0.9085113061063181
681,0.09022868907458252
682,0.9550824328742744
683,1.990644777696341
684,0.03782627339413099
685,0.501035689098321
686,0.25657027442409813
687,0.8025490544702227
688,0.6160385551750166
689,0.3593933678465768
690,1.2465890610456214
691,2.170908838436801
692,0.5849199166092518
693,0.7667660071420828
694,0.7385362564786768
695,0.0761711095278403
696,0.8601901894611214
697,0.5394085346298616
698,1.2357394975908305
699,1.2133238863089109
700,0.593787228600277
701,0.10903428653977579
702,1.175440928220875
703,0.6677917747449861
704,1.140877759892252
705,0.7050152484833766
706,0.386918646902452
707,1.1383482644141205
708,0.3926001449169209
709,1.4748998774615054
710,1.1362312241536419
711,0.8203552721470663
712,1.0785096347550744
713,0.44357459750870293
714,1.0446920693164155
715,0.810024037328978
716,1.0147623727532438
717,1.5799897917103605
718,0.38057008018814953
719,0.729534969475773
720,1.7334124349764128
721,2.181702630516555
722,1.1695582266592663
723,0.016902365870679007
724,0.651583143376499
725,0.548754442627389
726,0.5093849023324541
727,0.825716780208085
728,0.2507575943966843
729,0.6600697315794025
730,1.252080585209034
731,0.24768813052420713
732,1.7478600551985177
733,0.9791474153506214
734,0.7763457014397726
735,0.2479448221770374
736,0.11611359662939223
737,0.05003983928088469
738,0.5600190427906254
739,0.6385974025179108
740,1.2297031042348363
741,0.4075678590398665
742,2.376286877637618
743,0.7067510300463646
744,0.5625750582831689
745,2.165480796196798
746,1.6973663374729668
747,0.07712323451147267
748,2.1824227488085115
749,0.6223316730642203
750,0.09067235126122712
751,0.4322065690680051
752,1.944441435898492
753,0.3866325317890398
754,0.9236305827951927
755,0.6275960092237346
756,0.41564258163298123
757,0.1444070194730759
758,0.5220501973606378
759,0.8579718425017455
760,0.9534300441609276
761,1.3604048343251633
762,1.2804688104809392
763,1.3605530824467325
764,0.7782425569911848
765,0.9835521532971117
766,0.5983493768917811
767,1.3912760569873408
768,0.5264725952096785
769,0.2962095868310874
770,0.27465445358700313
771,1.1251685835993355
772,0.5135539289057526
773,2.421671556229136
774,0.3529045383994464
775,0.5567412697381255
776,1.4659112376483712
777,0.75722308971446
778,2.8134557155790407
779,0.20263597672809563
780,0.4889638354196217
781,1.0172763334021409
782,0.7208505079906284
783,0.5839956045240118
784,0.2818531579227903
785,0.276067866487713
786,0.331551703337668
787,0.6329489988291263
788,1.340201504323957
789,0.44863907533489794
790,0.05503109500324226
791,0.9295679556835308
792,1.3535168337228511
793,1.7302781032215109
794,0.7406032092279545
795,0.32416448798705216
796,0.66060768779822
797,0.44429345655661473
798,1.062313869407759
799,0.15544107801452664
800,0.7706809171339866
801,0.5137996609560608
802,2.696635407751073
803,0.9169262393125345
804,1.212023816379042
805,1.0407788166830492
806,1.7840390966881343
807,0.7062541358496891
808,0.40954253862517437
809,0.3447900516746367
810,1.339485122937166
811,0.8677327462415287
812,0.947406550251423
813,0.05238153075593538
814,0.3028900414733916
815,1.180457405953674
816,1.4070889376674256
817,0.2096509830651448
818,0.6362807877693533
819,0.7876864351708129
820,0.6850445611707976
821,2.3996995363911706
822,0.7296559158673999
823,0.8081814950058509
824,0.17632952977268096
825,0.4975934768236865
826,0.7087136070633137
827,0.0152737336092838
828,0.709545584394356
829,0.4592045491619776
830,0.3576149075142197
831,1.2778008182496454
832,0.5483751455487523
833,0.298567395409774
834,0.8637042347174807
835,0.9554612875707513
836,1.2154438863011447
837,0.26725286602404885
838,0.4571727508410383
839,1.8383769845000109
840,0.03520729374997585
841,0.5365583762098065
842,1.0596120096726638
843,1.1486270965424388
844,0.8679586614149474
845,1.7116083755275546
846,2.4452014065140837
847,0.48563053626131086
848,0.38417697761528724
849,0.7703913645108212
850,0.21001192620894865
851,0.7416118468220766
852,1.169861407395514
853,0.3991307395612845
854,1.53425394482204
855,1.6459590865304654
856,0.33948271431787347
857,0.5535548888820281
858,1.0182721469268903
859,0.34726297539937045
860,1.9836379689899046
861,0.5804285965315626
862,0.1312933493817274
863,0.4188261823501575
864,0.39421725699640764
865,0.3315772548402922
866,0.3772078535178429
867,1.2507222839282253
868,1.0087790671520933
869,0.6221348294241015
870,1.4849656204797872
871,1.4710652866768623
872,0.6439320647924253
873,1.2128925498956753
874,0.886102980956562
875,1.9080034833693713
876,0.7912858870187374
877,1.1948152364284856
878,0.28780353202180375
879,0.5350216868801493
880,1.2076645983432057
881,0.24049019420695913
882,0.6740689769634768
883,0.16948896046527537
884,0.3829826255134248
885,1.432739153332392
886,0.21703687354103007
887,1.2047184735570948
888,0.7101203263963878
889,0.7131507957386993
890,1.054357915272136
891,0.16647328349537277
892,0.4472125522755891
893,0.45726444740730277
894,1.8744970625241582
895,0.48161230688371975
896,1.0559251997607249
897,1.3335551074758287
898,0.5681831234884518
899,0.5486901704033458
900,1.586525194370505
901,1.0103365978729406
902,0.10495055665914645
903,0.7922616336669503
904,1.5894888515264773
905,0.10284821502446424
906,1.13955990078352
907,1.507729368019007
908,0.6308256342482281
909,0.2077614520927652
910,1.1567315768037847
911,1.7700284473572383
912,0.2743286830209332
913,0.8344172138635827
914,0.7232551096839065
915,0.725100270407963
916,1.5737642730779233
917,0.05785048562815309
918,0.08307566383732012
919,0.20075212932430533
920,0.7016463503514625
921,0.15482145353166843
922,1.0786968655882445
923,0.7082132041181382
924,0.8468728860003116
925,0.2588229042402631
926,1.0034101996313332
927,1.2395612864806287
928,0.7050189934702091
929,1.0129773877803514
930,0.7820865788230732
931,0.4651079972173315
932,0.7324049619243744
933,0.07844579918996741
934,0.35970578387805846
935,0.14670632870399217
936,1.0006334381828026
937,0.4191398019228545
938,0.2079716185817873
939,0.5649901118079403
940,1.3571761309609025
941,0.21481145962367443
942,0.09842631983073549
943,0.2776531226242947
944,0.047636581056684876
945,1.585602683838717
946,0.096059805851177
947,0.23149721240303153
948,0.24396054533496728
949,0.31159071809786487
950,0.6779969185084653
951,0.49501148844989257
952,1.1587389642301529
953,0.8562866056629819
954,1.0981253680384544
955,0.8921571471049471
956,0.7040399493605773
957,0.7151187184526677
958,0.5014898968989232
959,0.24466185129039025
960,0.6787085660324055
961,1.07424411426913
962,0.24769662006816348
963,0.11471702703519616
964,0.02588018532091909
965,0.23915167961074663
966,0.9375072948490194
967,0.5129989996192393
968,0.5136847019175436
969,0.8214506043135056
970,2.2644658132250504
971,1.1100248305203508
972,0.44308123285642775
973,0.26953332844051625
974,0.21893515492398344
975,0.7642744596129983
976,0.5189722427247909
977,0.9831342477278165
978,0.4186884349324059
979,0.8667183989667046
980,1.5802615719464355
981,1.8552884314705183
982,0.3932194789644355
983,0.40651545149493074
984,0.47777037228530767
985,1.3772794140526703
986,0.8544974802651443
987,1.467335970900112
988,0.7408505496902206
989,1.5095109749154585
990,1.54740022116163
991,0.8110790766273551
992,0.14601721367815576
993,1.083876190670356
994,1.2068152268706713
995,0.4761873337782167
996,0.23934334622767575
997,0.35414546153934434
998,0.08113239725915469
999,0.9150709680657835
1000,0.754943109502768
1001,0.7771238102214999
1002,1.0482047836427275
1003,1.5047233801514814
1004,0.475471711441795
1005,1.1496824151205656
1006,1.0927153485183894
1007,0.15578170865010743
1008,1.7286253534466935
1009,0.03146645960052638
1010,0.5027053963058039
1011,1.1795411904539108
1012,0.23836808342320934
1013,0.8218076993957165
1014,0.7607618412846313
1015,1.3960952833109324
1016,0.17329976098556166
1017,1.1348913954789712
1018,0.22722045397622206
1019,1.5263762862585268
1020,1.0521706091556933
1021,0.5706522577482885
1022,0.09246134994618066
1023,1.5815225247402418
1024,0.40682620058227376
1025,1.0142612624901854
1026,0.1436934171608398
1027,0.5893999979751398
1028,0.310683511319999
1029,0.5590560444473901
1030,0.34038714151573013
1031,0.072792049927283
1032,1.3128202184867384
1033,0.1518038494348337
1034,0.7231355269942409
1035,1.6879060172574207
1036,0.06937374320325179
1037,0.6856654411823522
1038,0.890953204876841
1039,0.05230472713486599
1040,1.339780785723767
1041,0.25638504404747114
1042,0.6774752451901241
1043,0.6812060205413829
1044,0.5525073832926366
1045,0.06434608855509645
1046,0.7379284028473013
1047,0.006772255252305437
1048,0.09345808335807221
1049,1.0886750283013507
1050,1.9304008887955075
1051,0.15285622773070695
1052,0.7678117761335916
1053,1.5433628192015416
1054,1.1786501861227574
1055,1.397498585105819
1056,0.16302737505464449
1057,0.09373444092036375
1058,1.0314546813609236
1059,0.27980804272362436
1060,0.04496146690914022
1061,1.582277252261705
1062,1.4899039017771794
1063,0.904345382338222
1064,0.04541582485259625
1065,0.0837289631330175
1066,0.07347848510681647
1067,0.403992765302149
1068,0.28679066613927884
1069,0.6665995136459075
1070,0.009764824422426847
1071,0.7407601173481467
1072,0.16622129476802378
1073,0.44049532652836804
1074,0.838562224701321
1075,0.008146162049307229
1076,0.6423072177625805
1077,1.6973951278582164
1078,1.071525740871816
1079,0.5916761499758897
1080,1.5528598039470665
1081,0.8901107665600865
1082,2.5804223907007
1083,1.6988680032685501
1084,1.3295577608751539
1085,0.4167539114941103
1086,1.955157416474963
1087,1.0581603913596935
1088,0.852988390329293
1089,0.33178727287448534
1090,0.5720964409612278
1091,0.5869088238008857
1092,1.0286382519622497
1093,1.4742923522874256
1094,1.1738384977846756
1095,0.11772804246522794
1096,1.0145193961094978
1097,0.18439083819378646
1098,1.5830817099744163
1099,0.34696252249715387
1100,1.079100255246004
1101,0.27182022891917385
1102,0.09209766172444685
1103,2.0676239741119424
1104,0.6862767750205186
1105,0.6751954761481473
1106,0.37210000618942546
1107,0.21590093393662202
1108,1.1079319400585868
1109,1.0561614147364844
1110,0.2434578743585863
1111,0.006061449572634307
1112,0.247609358491312
1113,0.13401057047890147
1114,0.5544207017127041
1115,1.2690674544328842
1116,1.3568261715962102
1117,0.7114925677535804
1118,1.0645119527069555
1119,1.074265250210018
1120,0.7689931486822229
1121,2.112794614802992
1122,0.5387570489394662
1123,1.0272962077094374
1124,0.2301725370955836
1125,1.2293664266988704
1126,0.8662147046103537
1127,0.030915558416375014
1128,1.3743186136551153
1129,1.3156612000299865
1130,0.189051233431128
1131,0.14390355030821206
1132,0.22951987267773027
1133,1.4503688021069339
1134,1.0876207156017395
1135,1.7074376264648656
1136,1.947206288482471
1137,1.9775603668921131
1138,0.13852280618447985
1139,0.2733696637698654
1140,0.19083087097777277
1141,0.4275892546137045
1142,0.5399995819190017
1143,0.32976619355865056
1144,0.07432522845204018
1145,0.08236620150429794
1146,1.060667971306981
1147,0.47921565944334854
1148,1.5702603807917588
1149,1.7759709651306925
1150,0.3341925442032024
1151,0.4952735252679978
1152,0.26574209847569363
1153,0.15014824699245358
1154,0.6269194280619086
1155,0.3131712146975471
1156,0.511222348274874
1157,1.4334768759271743
1158,0.04321362920821843
1159,0.850633220789725
1160,0.4043085313517034
1161,1.706130311772036
1162,2.42265772911687
1163,0.10477332475909903
1164,2.5398136454949376
1165,0.9245773873295446
1166,0.21229471801867578
1167,0.9960235811455765
1168,0.2532912808813777
1169,0.24187865638994638
1170,1.1442460816965254
1171,0.9156743800952843
1172,0.9324022886984601
1173,1.0828699134268782
1174,0.9816957203376924
1175,0.4066923188493572
1176,0.11918856857314344
1177,0.32221029922830063
1178,0.02336923642024279
1179,0.5475223852944066
1180,1.1155919636516967
1181,0.48959359972989386
1182,0.20666700621947054
1183,0.7230872030526184
1184,0.9160406481556482
1185,0.4335411123870412
1186,0.18734130487237885
1187,1.6926481373585562
1188,0.2898445440264344
1189,0.14942759454202323
1190,1.3346684291122093
1191,0.09702704526593797
1192,1.8050863727426443
1193,0.23751741235759585
1194,0.9261399862430977
1195,1.6118932986615113
1196,1.5630724693939841
1197,0.6723306175907398
1198,0.6827438624926824
1199,2.6716617590274017
1200,1.406493377641163
1201,0.2504288887156939
1202,1.0556279869943441
1203,0.36915368900061263
1204,1.842317933389944
1205,1.0820094920480348
1206,2.332015612787157
1207,0.08424911821855406
1208,0.9838600189115654
1209,2.176670047052023
1210,0.8651471259969936
1211,0.1642240791536432
1212,1.983433048250489
1213,0.7335148579889869
1214,1.5831565204681088
1215,1.9466775386010544
1216,1.0972020102139521
1217,0.043211488131985026
1218,0.2106578778479904
1219,0.9352380331751742
1220,0.9170406115084471
1221,1.1125683560355824
1222,0.11968654032005206
1223,0.5230597697135897
1224,0.18108973900462547
1225,0.16702509703158544
1226,0.7743868977734188
1227,0.5007966268657907
1228,2.4382402617716403
1229,0.8744784922482232
1230,0.9416603371890276
1231,0.010353972592438915
1232,0.7020315472877305
1233,1.1768702031323177
1234,2.0187901312094243
1235,1.3823629075997697
1236,0.7281027347097293
1237,1.4430849509460422
1238,2.7058122521413885
1239,0.1679342554492426
1240,0.31264950626095295
1241,0.5570020486141581
1242,0.5809624698407646
1243,0.3425344917354772
1244,0.09981230945737453
1245,0.22719704603602295
1246,0.15812391169063528
1247,0.02560024053629417
1248,0.6933725587233088
1249,1.470074203754466
1250,0.2103383597859077
1251,1.5064196099633034
1252,0.5489501196947992
1253,0.2622926996662154
1254,1.5282941401787355
1255,0.082713899354919
1256,0.15303295629969144
1257,0.259922019866348
1258,1.0397023908216412
1259,0.4308472029375785
1260,0.616554347673
1261,0.17417807406021912
1262,1.3525473080478099
1263,1.008823414546183
